,Adj Close,log_returns,5d_return,omega,alpha[1],beta[1],h.1,h.2,h.3,h.4,h.5,5d_volaility,Quantiles
2019-05-21,11709.099609,-1.012445417737465,1.8201839871501537,0.01888507605457198,0.05678532605223586,0.9161121879685542,1.3403613543466864,1.3229193055880024,1.3059499797112495,1.2894405647511478,1.2733785959785273,6.532049800375613,3
2019-05-22,11737.900391,0.24566721955868379,3.2772942277548274,0.01751184834093018,0.05468387448820329,0.9203325706586462,1.2302199057137944,1.2169964875588863,1.2041034373967976,1.191532501460658,1.1792756321920341,6.02212796432217,3
2019-05-23,11657.049805,-0.691182560317917,3.0949142654497663,0.017855444757835806,0.055220061946884134,0.9195017868515939,1.1868229609448882,1.174677715446521,1.1628394793002415,1.1513004918772265,1.140053188723003,5.81569383629188,3
2019-05-24,11844.099609,1.5918689816361318,4.889606203428023,0.018522417734542888,0.05699319633138917,0.9170815515779915,1.2552046206546263,1.2411855421733877,1.2275299118358534,1.2142283071572761,1.2012715499332007,6.139419931754344,4
2019-05-27,11924.75,0.6786251909028473,6.733800480592908,0.01815772475601032,0.05619799948490771,0.9182301734593775,1.184877073561284,1.1727353267099037,1.160904066509161,1.149375353248123,1.1381414502487712,5.8060332702772435,4
2019-05-28,11928.75,0.03353805552639636,6.107087727320355,0.017869759428068205,0.05528391179670307,0.9193597665075711,1.1001636337213392,1.0901372901348305,1.0803651777417331,1.070840850174122,1.0615580245202507,5.403064976292275,4
2019-05-29,11861.099609,-0.5687347710303134,6.119700142798064,0.018053222537506432,0.0551778498168655,0.9192251712916116,1.0507540478324213,1.0419111411873792,1.0332945862370697,1.024898589061941,1.0167175040492775,5.167575868368089,4
2019-05-30,11945.900391,0.7124050964102329,5.9389150042086865,0.01806227094920774,0.05492548084997109,0.919425703611515,1.0060703075047295,0.9983280667179725,0.9907844052370096,0.9834342297378571,0.976272577534258,4.954889586731827,4
2019-05-31,11922.799805,-0.19356389768092377,4.421213096998117,0.017862641361352894,0.05432071564742674,0.92013047743723,0.9440319043072966,0.9377756568235784,0.9316792489988365,0.925738597120486,0.9199497218099268,4.659175129060124,4
2019-06-03,12088.549805,1.380619044716986,2.176796941984662,0.0176022081533176,0.05456078703781393,0.92029374285552,0.9826794509342749,0.9755717223296897,0.9686427209022573,0.9618879524730876,0.955303035871531,4.844084882510841,3
2019-06-04,12021.650391,-0.5549484047960623,2.6342939549260644,0.017556011891516423,0.054329774751866594,0.9204528603984345,0.9409889641057786,0.9348157139698994,0.9287981369350051,0.922932307335711,0.9172143985015684,4.644749520847962,3
2019-06-06,11843.75,-1.490892114282581,0.8977346210847998,0.017524636767728904,0.054720864881325014,0.920344200908136,1.0188179412278648,1.0109384196585602,1.0032553734411966,0.9957639034757996,0.9884592328211299,5.017234870624551,3
2019-06-07,11870.650391,0.22686976768942674,1.8157869490921434,0.017509131318695106,0.054315711907475625,0.920584786825221,0.9538059533108602,0.9473750308956679,0.9411055214257856,0.9349933735167881,0.9290346374719783,4.70631451662108,3
2019-06-10,11922.700195,0.4375162450547255,0.6614342125107373,0.017609825950864764,0.05414675385729951,0.9204852906632451,0.9012620328413814,0.8960086836678026,0.8908886012221772,0.8858984048000835,0.8810347994586593,4.455092521990104,3
2019-06-11,11965.599609,0.3591671275830537,0.3419761491909436,0.01781448694675836,0.0541965272641956,0.9199675524269469,0.8492543460378618,0.8451275653784351,0.8411074038952575,0.837191106983788,0.833375991207229,4.206056413502572,3
2019-06-12,11906.200195,-0.49765444648594964,-0.18921635282140242,0.01789856472092942,0.05408738687393403,0.9199700545002573,0.8158671703417436,0.8126000531652097,0.8094176933675654,0.80631789212554,0.803298507658964,4.047501316659023,3
2019-06-13,11914.049805,0.0659070352673858,0.4454254534762968,0.01821397136944676,0.054373095902437066,0.9190660497174973,0.7651620926172495,0.7630527050675433,0.7609993446533759,0.759000523246159,0.7570547922432709,3.805269457827599,3
2019-06-14,11823.299805,-0.7646215237098886,-1.0316011666438247,0.018361575417683403,0.054533576546578665,0.9188479306963999,0.7594765355621322,0.7576219903188274,0.755816810274649,0.7540596814024016,0.7523493246523134,3.779324342210324,3
2019-06-17,11672.150391,-1.2866448432247053,-2.124682112187606,0.01798767566562859,0.054198747748459196,0.9198114040030548,0.8170864468231093,0.8138381697299106,0.8106743148654333,0.807592688108764,0.8045911523638589,4.053782771891076,3
2019-06-18,11691.5,0.16563861468706226,-3.3396625422175297,0.018153817654254556,0.054259766322863674,0.9193640044094806,0.7679892658665413,0.7658864225692013,0.7638390443487859,0.7618456682457099,0.7599048698877452,3.8194652709179833,2
